mo_id,region,district,year,month,month_idx,population,elderly_share,admitted,discharged,transferred,deaths,letality_pct_fact,letality_pct_plan,vacancy_reanim_pct,vacancy_cardio_pct,vacancy_surgeon_pct,ivl_units,ct_units,angiograph_units,ivl_avg_age_years,time_to_ivl_min,federal_project
МО-Б11,Регион Б,Район-Б11,2022,июль,7,102543,0.273,40,36,2,2,5.0,,23.3,16.6,12.1,10,2,0,9.4,71.8,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,август,8,102543,0.273,489,441,17,31,6.34,,21.1,22.4,16.4,8,3,0,9.7,62.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,сентябрь,9,102543,0.273,307,273,12,22,7.17,,30.2,22.1,21.3,9,0,0,10.1,82.2,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,октябрь,10,102543,0.273,260,227,13,20,7.69,,26.8,24.5,18.2,9,2,0,8.2,68.6,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,ноябрь,11,102543,0.273,472,418,21,33,6.99,,25.0,24.7,15.1,5,0,1,10.7,76.4,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2022,декабрь,12,102543,0.273,310,278,13,19,6.13,,27.8,21.5,11.0,8,1,0,8.1,86.2,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,январь,1,102543,0.273,40,38,0,2,5.0,4.33,27.4,13.6,20.9,9,0,0,9.9,71.0,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,февраль,2,102543,0.273,134,122,3,9,6.72,4.72,23.1,17.5,10.9,9,1,0,7.7,63.2,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,март,3,102543,0.273,254,229,10,15,5.91,4.42,23.4,17.6,15.0,8,2,0,9.4,59.9,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,апрель,4,102543,0.273,40,36,2,2,5.0,4.49,20.6,22.9,14.2,8,0,0,9.6,58.6,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,май,5,102543,0.273,862,779,27,56,6.5,4.55,22.7,22.8,20.5,5,2,0,10.4,63.0,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,июнь,6,102543,0.273,658,580,35,43,6.53,4.42,24.7,21.7,10.9,3,1,0,8.7,68.4,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,июль,7,102543,0.273,1087,982,28,77,7.08,4.43,22.2,16.5,22.5,8,2,0,11.2,59.9,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,август,8,102543,0.273,40,37,1,2,5.0,4.61,21.5,15.0,19.3,7,2,0,11.3,65.6,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,сентябрь,9,102543,0.273,951,860,33,58,6.1,4.31,28.2,25.3,10.4,6,0,0,7.7,85.0,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,октябрь,10,102543,0.273,609,552,16,41,6.73,4.8,30.1,18.5,20.3,7,3,0,5.0,88.7,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,ноябрь,11,102543,0.273,40,36,2,2,5.0,4.32,27.9,24.5,10.9,8,1,0,9.7,67.7,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2023,декабрь,12,102543,0.273,406,364,14,28,6.9,4.94,20.9,19.9,22.7,9,1,0,9.4,75.9,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,январь,1,102543,0.273,245,217,12,16,6.53,4.71,29.4,17.4,19.8,8,2,0,8.8,71.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,февраль,2,102543,0.273,174,157,5,12,6.9,4.39,22.5,24.0,11.6,8,2,0,9.2,60.3,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,март,3,102543,0.273,429,377,25,27,6.29,4.88,26.8,23.2,11.3,4,0,0,9.7,69.3,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,апрель,4,102543,0.273,143,129,5,9,6.29,4.28,29.3,19.9,15.1,9,1,0,7.2,81.0,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,май,5,102543,0.273,239,213,10,16,6.69,4.61,23.0,13.3,14.4,6,1,0,7.5,60.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,июнь,6,102543,0.273,446,408,11,27,6.05,4.82,22.8,23.6,21.5,10,3,0,11.3,58.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,июль,7,102543,0.273,304,272,10,22,7.24,4.69,23.4,24.3,21.0,4,1,0,9.5,87.9,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,август,8,102543,0.273,725,644,38,43,5.93,4.45,25.9,17.4,11.1,6,1,0,9.0,64.1,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,сентябрь,9,102543,0.273,1118,987,58,73,6.53,4.87,22.9,20.4,12.1,7,0,0,7.9,55.5,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,октябрь,10,102543,0.273,256,232,9,15,5.86,4.79,25.7,14.8,21.6,3,1,0,10.9,73.3,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,ноябрь,11,102543,0.273,100,91,3,6,6.0,4.67,21.9,17.6,10.7,6,3,1,7.5,60.2,Развитие здравоохранения
МО-Б11,Регион Б,Район-Б11,2024,декабрь,12,102543,0.273,54,48,3,3,5.56,5.01,27.1,20.4,12.3,8,1,1,12.8,88.8,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,январь,1,75207,0.361,800,699,42,59,7.38,,22.0,14.6,16.6,7,0,0,9.9,71.2,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,февраль,2,75207,0.361,453,409,9,35,7.73,,16.6,17.6,7.6,7,1,0,7.3,61.5,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,март,3,75207,0.361,628,551,26,51,8.12,,20.9,13.8,11.1,6,2,0,7.6,73.8,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,апрель,4,75207,0.361,340,301,14,25,7.35,,21.9,15.4,13.4,6,3,0,9.7,70.5,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,май,5,75207,0.361,40,36,1,3,7.5,,17.2,17.4,13.0,9,2,0,9.0,62.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,июнь,6,75207,0.361,260,233,7,20,7.69,,17.7,16.9,16.3,7,3,0,7.5,62.8,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,июль,7,75207,0.361,821,713,38,70,8.53,,18.1,10.2,7.6,8,0,0,7.8,65.4,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,август,8,75207,0.361,858,768,26,64,7.46,,21.0,14.4,8.4,10,0,0,5.9,59.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,сентябрь,9,75207,0.361,40,35,2,3,7.5,,18.1,14.4,10.2,8,2,1,6.1,57.6,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,октябрь,10,75207,0.361,527,464,21,42,7.97,,19.1,14.2,13.4,10,2,0,7.1,53.2,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,ноябрь,11,75207,0.361,279,248,10,21,7.53,,17.6,17.2,12.8,7,2,0,7.4,59.1,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2022,декабрь,12,75207,0.361,438,386,15,37,8.45,,21.3,15.2,12.9,7,2,0,12.1,69.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,январь,1,75207,0.361,212,183,11,18,8.49,5.13,16.0,10.0,11.8,7,1,0,9.6,56.6,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,февраль,2,75207,0.361,40,36,1,3,7.5,5.05,19.4,16.6,8.4,8,1,0,6.9,62.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,март,3,75207,0.361,40,36,1,3,7.5,4.93,16.0,18.1,10.6,6,1,0,9.2,43.7,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,апрель,4,75207,0.361,502,451,15,36,7.17,4.89,21.1,12.6,10.2,7,0,0,6.9,79.3,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,май,5,75207,0.361,759,674,40,45,5.93,5.12,21.1,16.0,7.6,10,1,0,5.3,77.4,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,июнь,6,75207,0.361,561,497,21,43,7.66,4.97,15.9,17.2,11.9,6,2,0,6.8,56.2,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,июль,7,75207,0.361,131,120,3,8,6.11,5.28,22.0,17.0,9.2,4,1,0,8.1,72.3,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,август,8,75207,0.361,40,35,2,3,7.5,5.56,17.7,13.8,8.0,8,1,1,6.8,43.1,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,сентябрь,9,75207,0.361,663,583,29,51,7.69,5.61,21.5,10.3,15.1,9,2,0,10.7,75.3,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,октябрь,10,75207,0.361,240,211,12,17,7.08,4.81,19.2,11.2,7.8,6,2,0,7.9,65.1,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,ноябрь,11,75207,0.361,529,460,31,38,7.18,4.84,18.7,16.7,12.7,7,1,0,8.3,59.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2023,декабрь,12,75207,0.361,40,36,1,3,7.5,5.63,18.0,10.6,9.9,7,3,0,5.9,68.7,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,январь,1,75207,0.361,896,806,22,68,7.59,5.23,20.9,16.9,8.2,7,3,0,9.1,69.0,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,февраль,2,75207,0.361,586,515,26,45,7.68,4.98,16.3,13.7,10.2,8,3,0,7.8,50.9,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,март,3,75207,0.361,40,36,2,2,5.0,4.91,18.9,13.1,10.0,7,1,0,7.1,65.6,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,апрель,4,75207,0.361,40,35,2,3,7.5,5.7,18.7,14.4,16.5,6,1,0,10.4,56.2,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,май,5,75207,0.361,40,37,1,2,5.0,4.8,17.4,13.5,11.6,5,1,0,6.7,69.7,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,июнь,6,75207,0.361,40,37,1,2,5.0,4.94,21.1,14.9,12.5,9,1,1,9.4,72.5,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,июль,7,75207,0.361,61,55,2,4,6.56,5.66,15.7,10.1,8.4,4,2,0,11.7,71.7,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,август,8,75207,0.361,583,513,33,37,6.35,5.45,15.3,15.9,9.0,8,3,0,7.3,62.2,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,сентябрь,9,75207,0.361,610,553,14,43,7.05,4.93,14.9,10.1,8.7,3,1,0,8.5,47.4,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,октябрь,10,75207,0.361,342,310,12,20,5.85,5.58,21.8,10.1,8.5,7,2,1,9.3,82.7,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,ноябрь,11,75207,0.361,787,708,23,56,7.12,5.4,19.5,9.6,10.1,7,3,0,8.2,51.8,Развитие здравоохранения
МО-Б12,Регион Б,Район-Б12,2024,декабрь,12,75207,0.361,485,421,27,37,7.63,5.47,19.3,12.7,7.7,6,2,1,8.2,64.4,Развитие здравоохранения
